region,country_code,menu_split_store_id,creation_date,mother_brand_store_id,store_segment,tags
EEMEA,RO,291881,2021-04-13,162185,Long Tail,-
SWE,ES,307149,2021-05-19,173040,Long Tail,Food
SWE,PL,307836,2021-05-20,307809,Long Tail,Food
EEMEA,UA,235928,2020-11-12,235922,Local Hero,Japanese
EEMEA,KE,278091,2021-03-08,268995,Long Tail,Food
EEMEA,UA,255787,2021-01-08,137951,Local Hero,Italian
SWE,IT,287173,2021-03-31,286648,Long Tail,Food
EEMEA,UA,294915,2021-04-20,164365,Long Tail,Qcommerce
SWE,IT,282032,2021-03-18,281975,Long Tail,Italian
SWE,ES,227396,2020-10-19,226529,Long Tail,American
SWE,IT,306198,2021-05-17,287954,Long Tail,Food
SWE,ES,208273,2020-08-03,147421,Long Tail,Pizza
SWE,ES,313412,2021-05-31,313310,Long Tail,Food
SWE,ES,268578,2021-02-13,268553,Local Hero,Food
SWE,IT,263588,2021-02-01,262755,Long Tail,Pizza
SWE,IT,229996,2020-10-26,207077,Long Tail,Grill
SWE,PL,251151,2020-12-18,249908,Long Tail,Food
EEMEA,BG,292194,2021-04-14,291946,Long Tail,Food
SWE,IT,302192,2021-05-05,302182,Long Tail,Food
EEMEA,UA,248051,2020-12-12,241931,Long Tail,Grill
EEMEA,GE,236329,2020-11-13,199216,Long Tail,American
SWE,ES,303498,2021-05-08,157318,Long Tail,Food
SWE,ES,236097,2020-11-12,236048,Long Tail,Food
SWE,ES,288468,2021-04-03,287816,Long Tail,Italian
SWE,IT,230635,2020-10-27,197896,Long Tail,Food
SWE,IT,308467,2021-05-21,162426,Long Tail,Food
SWE,ES,279429,2021-03-11,279133,Long Tail,Chicken
SWE,PT,308627,2021-05-21,308622,Long Tail,-
SWE,ES,270928,2021-02-19,81326,Long Tail,Mexican
SWE,ES,229994,2020-10-26,113722,Long Tail,Chicken
EEMEA,RO,210549,2020-08-12,115527,Long Tail,Sandwich
SWE,IT,243770,2020-12-01,232267,Long Tail,-
SWE,IT,267754,2021-02-11,267573,Long Tail,Italian
SWE,IT,231341,2020-10-29,186472,Long Tail,Pizza
SWE,IT,268989,2021-02-15,268959,Long Tail,Sandwich
EEMEA,RS,295859,2021-04-21,281807,Long Tail,-
EEMEA,UA,239713,2020-11-23,227895,Local Hero,Pizza
SWE,IT,297560,2021-04-23,297382,Long Tail,Food
SWE,IT,276733,2021-03-04,276366,Long Tail,Italian
EEMEA,UA,291336,2021-04-12,164458,Long Tail,Qcommerce
SWE,PT,230737,2020-10-27,230575,Long Tail,Pizza
LATAM,PE,269636,2021-02-16,192197,Long Tail,Food
EEMEA,UA,247173,2020-12-10,191655,Long Tail,Qcommerce
SWE,IT,303798,2021-05-10,303492,Long Tail,Food
EEMEA,KE,226548,2020-10-15,78557,Long Tail,Indian
SWE,ES,279257,2021-03-10,237144,Long Tail,Latin
EEMEA,GE,233457,2020-11-05,225970,Long Tail,Sweets
SWE,IT,290314,2021-04-08,290052,Long Tail,Food
SWE,IT,233169,2020-11-04,232970,Long Tail,Preserved food
SWE,IT,272708,2021-02-24,255809,Long Tail,Italian
SWE,ES,303972,2021-05-10,302749,Long Tail,Food
SWE,IT,301400,2021-05-04,232287,Long Tail,Food
SWE,ES,213348,2020-08-25,154917,Long Tail,Healthy
SWE,IT,221888,2020-10-01,49239,Long Tail,Pizza
SWE,PT,228807,2020-10-22,162224,Local Hero,Mexican
SWE,ES,265013,2021-02-03,263923,Long Tail,Burger
SWE,ES,297622,2021-04-23,6755,Long Tail,Food
SWE,PT,228287,2020-10-21,84668,Long Tail,Food
SWE,ES,223352,2020-10-06,213142,Long Tail,Sweets
EEMEA,UA,297712,2021-04-24,45482,Long Tail,Qcommerce
SWE,PL,254766,2021-01-02,254744,Long Tail,Food
EEMEA,UA,240766,2020-11-25,240693,Long Tail,American
EEMEA,MA,253824,2020-12-28,235937,Long Tail,Italian
EEMEA,RS,207448,2020-07-30,159838,Long Tail,Healthy
SWE,PL,237211,2020-11-17,236948,Long Tail,Polish
SWE,IT,307012,2021-05-19,219067,Long Tail,Food
SWE,IT,251432,2020-12-19,252468,Long Tail,Pizza
EEMEA,RO,291801,2021-04-13,28892,Long Tail,-
EEMEA,UA,199790,2020-06-30,171440,Chain,Japanese
SWE,PL,251761,2020-12-21,108364,Long Tail,Food
SWE,ES,262052,2021-01-28,262029,Long Tail,Spanish
SWE,ES,269732,2021-02-16,137689,Long Tail,Food
SWE,IT,231428,2020-10-29,189733,Long Tail,Kebab
SWE,IT,280186,2021-03-12,280156,Long Tail,Italian
SWE,IT,274137,2021-02-26,273689,Long Tail,Pizza
EEMEA,UA,240441,2020-11-25,136464,Long Tail,Healthy
SWE,IT,297919,2021-04-26,270390,Long Tail,Food
SWE,IT,296267,2021-04-22,284674,Long Tail,Food
SWE,IT,302511,2021-05-06,302053,Long Tail,Food
SWE,PL,265233,2021-02-04,264742,Long Tail,Food
SWE,PT,273738,2021-02-25,273786,Long Tail,Food
SWE,IT,288503,2021-04-04,287794,Long Tail,Food
SWE,ES,306899,2021-05-18,306837,Long Tail,Food
SWE,IT,296692,2021-04-22,294261,Long Tail,Food
SWE,ES,295586,2021-04-20,295444,Long Tail,Food
SWE,ES,209950,2020-08-10,160877,Long Tail,Burger
SWE,PL,249873,2020-12-17,174127,Long Tail,Food
EEMEA,KE,309156,2021-05-24,308635,Long Tail,Food
SWE,PL,297237,2021-04-23,199691,Long Tail,Food
SWE,IT,301962,2021-05-05,93708,Long Tail,Food
EEMEA,UA,221740,2020-10-01,85917,Long Tail,Grill
SWE,IT,276032,2021-03-03,275519,Long Tail,Food
SWE,IT,292478,2021-04-14,254306,Long Tail,Food
SWE,IT,302233,2021-05-05,264778,Long Tail,Food
SWE,IT,250028,2020-12-17,6523,Long Tail,Ice Cream
SWE,ES,206528,2020-07-25,203087,Long Tail,Healthy
SWE,PL,256949,2021-01-13,256943,Long Tail,Food
EEMEA,RO,296748,2021-04-22,296676,Long Tail,Food
EEMEA,UA,251969,2020-12-21,209462,Local Hero,Healthy
SWE,PL,210361,2020-08-12,201552,Long Tail,Pizza
EEMEA,UA,238362,2020-11-19,226435,Local Hero,-
SWE,PL,303696,2021-05-10,92774,Long Tail,Polish
SWE,IT,282380,2021-03-19,243338,Long Tail,Pizza
SWE,ES,268445,2021-02-12,264484,Long Tail,Food
SWE,PT,263600,2021-02-01,263593,Long Tail,Food
SWE,IT,272363,2021-02-23,270354,Long Tail,Pizza
SWE,ES,249189,2020-12-16,193990,Long Tail,Burger
EEMEA,UA,291191,2021-04-12,165225,Long Tail,Qcommerce
EEMEA,KZ,231680,2020-10-30,147598,Long Tail,Grill
LATAM,EC,232016,2020-10-31,43523,Long Tail,Healthy
EEMEA,RO,254372,2020-12-30,254356,Long Tail,Romanian
SWE,ES,296495,2021-04-22,240012,Long Tail,Groceries
SWE,PL,240255,2020-11-24,240220,Long Tail,Burger
SWE,IT,268280,2021-02-12,201718,Long Tail,Italian
SWE,IT,226900,2020-10-16,31707,Long Tail,Grill
SWE,ES,242722,2020-11-27,234322,Long Tail,Pizza
EEMEA,HR,252755,2020-12-23,213870,Long Tail,Sandwich
SWE,PL,235243,2020-11-10,234919,Long Tail,Burger
LATAM,EC,277278,2021-03-04,125250,Long Tail,Grill
SWE,PT,228143,2020-10-21,124351,Long Tail,Pizza
SWE,PT,313517,2021-05-31,313145,Long Tail,Food
SWE,PT,253042,2020-12-23,129777,Long Tail,Food
EEMEA,MA,257504,2021-01-15,257475,Long Tail,Sweets
EEMEA,RO,209160,2020-08-06,136647,Long Tail,-
EEMEA,MA,224454,2020-10-09,86881,Long Tail,Pasta
SWE,ES,225902,2020-10-13,225851,Long Tail,Pizza
SWE,ES,207924,2020-08-01,125811,Long Tail,Japanese
SWE,IT,247547,2020-12-11,247525,Long Tail,Food
SWE,ES,269783,2021-02-17,268097,Long Tail,Chicken
SWE,PL,192835,2020-06-05,192828,Long Tail,Turkish
SWE,IT,309597,2021-05-25,306187,Big Chain,Food
SWE,IT,250034,2020-12-17,6527,Long Tail,Ice Cream
SWE,PL,216515,2020-09-10,214404,Long Tail,Pizza
SWE,IT,301554,2021-05-04,267236,Long Tail,Food
SWE,ES,298870,2021-04-27,298417,Long Tail,Food
SWE,IT,301663,2021-05-04,8332,Long Tail,Food
SWE,IT,232588,2020-11-03,232293,Long Tail,Italian
SWE,IT,226901,2020-10-16,31708,Long Tail,Grill
SWE,PL,299167,2021-04-28,291351,Long Tail,Food
SWE,IT,261743,2021-01-27,261204,Long Tail,Food
SWE,PL,287936,2021-04-02,287647,Long Tail,Food
SWE,IT,281260,2021-03-16,281246,Long Tail,Japanese
SWE,ES,218905,2020-09-19,50945,Long Tail,Healthy
SWE,PT,283476,2021-03-23,182745,Long Tail,Food
SWE,PL,256907,2021-01-13,256943,Long Tail,Food
SWE,IT,302865,2021-05-07,14543,Long Tail,Food
SWE,IT,296797,2021-04-22,296515,Long Tail,Food
EEMEA,UG,266186,2021-02-08,265546,Long Tail,Grill
EEMEA,RO,294596,2021-04-19,273433,Long Tail,Food
SWE,IT,312925,2021-05-29,292245,Long Tail,Food
EEMEA,RS,229724,2020-10-25,143957,Long Tail,Lebanese
EEMEA,UA,254728,2021-01-01,254583,Long Tail,Healthy
SWE,IT,293048,2021-04-15,290001,Long Tail,Food
SWE,PL,247793,2020-12-11,247721,Long Tail,Food
EEMEA,RS,217319,2020-09-14,188922,Long Tail,American
SWE,IT,310168,2021-05-26,216210,Long Tail,Food
SWE,IT,232637,2020-11-03,234107,Long Tail,Burger
SWE,IT,272438,2021-02-23,272198,Long Tail,Kebab
SWE,IT,294779,2021-04-19,203416,Long Tail,Food
SWE,ES,293141,2021-04-15,293125,Long Tail,Food
EEMEA,UA,228067,2020-10-21,98731,Long Tail,Grill
SWE,IT,231023,2020-10-28,207422,Long Tail,Healthy
EEMEA,MA,223243,2020-10-06,190358,Long Tail,Sandwich
SWE,IT,309759,2021-05-25,309682,Long Tail,Food
SWE,IT,283650,2021-03-23,284100,Long Tail,Food
SWE,ES,209259,2020-08-06,46325,Long Tail,Kebab
EEMEA,MA,253849,2020-12-28,239579,Long Tail,Pizza
SWE,IT,261274,2021-01-26,263816,Long Tail,Italian
SWE,IT,289695,2021-04-07,287394,Long Tail,Drinks
SWE,ES,307421,2021-05-19,306983,Long Tail,Food
EEMEA,UG,291278,2021-04-12,228781,Long Tail,Food
SWE,ES,260617,2021-01-23,218357,Long Tail,Snacks
SWE,IT,298824,2021-04-27,244151,Long Tail,Food
LATAM,PE,243601,2020-12-01,16153,Long Tail,Food
SWE,ES,297767,2021-04-24,297568,Long Tail,Food
EEMEA,MA,283510,2021-03-23,239579,Long Tail,Sandwich
SWE,PL,232741,2020-11-03,143774,Long Tail,Vegan / Vegetarian
EEMEA,KZ,236711,2020-11-14,234438,Long Tail,Pizza
SWE,ES,306191,2021-05-17,305015,Long Tail,Food
EEMEA,KE,275530,2021-03-02,235601,Local Hero,-
EEMEA,UA,217386,2020-09-15,217109,Long Tail,Pizza
SWE,ES,305716,2021-05-14,304346,Long Tail,Qcommerce
SWE,IT,284807,2021-03-25,82353,Long Tail,Food
SWE,ES,251259,2020-12-18,15653,Long Tail,Vegan / Vegetarian
SWE,IT,256121,2021-01-10,255996,Long Tail,Food
SWE,ES,209944,2020-08-10,209815,Long Tail,Pizza
SWE,ES,273486,2021-02-24,235598,Long Tail,Chinese
SWE,IT,231556,2020-10-29,231529,Long Tail,Italian
SWE,ES,255682,2021-01-07,76445,Long Tail,-
SWE,IT,276045,2021-03-03,275579,Long Tail,Pizza
SWE,IT,307846,2021-05-20,307658,Long Tail,Food
SWE,PL,251283,2020-12-18,249902,Long Tail,Food
SWE,IT,301304,2021-05-04,286764,Long Tail,Food
SWE,ES,221959,2020-10-01,97981,Long Tail,Latin
SWE,ES,279246,2021-03-10,279175,Long Tail,Pizza
SWE,PL,248423,2020-12-14,113193,Long Tail,Food
SWE,ES,214706,2020-09-01,212197,Long Tail,Spanish
EEMEA,UA,311788,2021-05-27,191649,Long Tail,Qcommerce
SWE,IT,218770,2020-09-19,202938,Long Tail,Food
SWE,IT,287133,2021-03-31,260833,Long Tail,Food
SWE,ES,306370,2021-05-17,267313,Long Tail,Food
SWE,IT,304926,2021-05-12,304768,Long Tail,Food
SWE,ES,260487,2021-01-23,184350,Long Tail,Food
SWE,IT,307632,2021-05-20,133449,Long Tail,Food
SWE,IT,231625,2020-10-29,233358,Long Tail,Italian
EEMEA,UA,283207,2021-03-22,283201,Local Hero,Vegan / Vegetarian
SWE,PT,284903,2021-03-25,144303,Long Tail,Food
SWE,ES,300041,2021-04-29,299402,Long Tail,Food
SWE,PT,228310,2020-10-21,47662,Long Tail,Food
SWE,IT,301446,2021-05-04,274674,Long Tail,Food
EEMEA,UA,290488,2021-04-09,230982,Long Tail,Groceries
SWE,IT,296505,2021-04-22,296441,Long Tail,Qcommerce
SWE,PL,244065,2020-12-02,210095,Long Tail,Burger
SWE,ES,310382,2021-05-26,188789,Long Tail,Food
SWE,IT,285392,2021-03-26,285273,Long Tail,Food
SWE,ES,219084,2020-09-21,218861,Long Tail,Spanish
EEMEA,CI,232660,2020-11-03,75815,Long Tail,French
SWE,PT,296033,2021-04-21,269432,Long Tail,Food
SWE,IT,301224,2021-05-04,205514,Long Tail,Food
SWE,IT,290322,2021-04-08,290243,Long Tail,Food
SWE,PL,232593,2020-11-03,226747,Long Tail,Indian
EEMEA,UA,214366,2020-08-31,137370,Local Hero,Burger
SWE,IT,313055,2021-05-30,313048,Long Tail,Food
SWE,IT,297177,2021-04-23,296762,Long Tail,Food
SWE,IT,285217,2021-03-26,267507,Long Tail,Food
EEMEA,UA,307124,2021-05-19,307031,Long Tail,Groceries
SWE,ES,264514,2021-02-03,264496,Long Tail,Italian
EEMEA,RO,304219,2021-05-11,289123,Long Tail,Food
SWE,PL,304145,2021-05-11,97575,Long Tail,Food
SWE,ES,251211,2020-12-18,100499,Long Tail,Burger
SWE,ES,308946,2021-05-22,308754,Long Tail,Food
SWE,ES,303144,2021-05-07,237995,Long Tail,Food
SWE,PL,256539,2021-01-12,255823,Long Tail,Food
SWE,IT,300945,2021-05-03,233988,Long Tail,Food
SWE,IT,236430,2020-11-13,191685,Long Tail,Pizza
EEMEA,MA,217201,2020-09-14,209664,Long Tail,Tacos
SWE,IT,231376,2020-10-29,166758,Long Tail,Burger
EEMEA,MA,287177,2021-03-31,286639,Long Tail,Moroccan
EEMEA,CI,220670,2020-09-28,87586,Long Tail,Snacks
SWE,ES,244510,2020-12-03,54471,Long Tail,-
SWE,ES,222869,2020-10-06,222760,Long Tail,Spanish
SWE,IT,284043,2021-03-24,282020,Long Tail,Snacks
EEMEA,UA,245093,2020-12-04,152031,Local Hero,Pizza
SWE,PL,237181,2020-11-17,237279,Long Tail,Desserts
SWE,ES,218924,2020-09-20,202905,Long Tail,Spanish
EEMEA,RO,211956,2020-08-19,88058,Long Tail,Burger
SWE,IT,308889,2021-05-22,308232,Long Tail,Food
EEMEA,RO,204946,2020-07-20,204934,Long Tail,Grill
EEMEA,RO,231062,2020-10-28,85788,Long Tail,Burger
SWE,ES,310248,2021-05-26,188789,Long Tail,Food
SWE,IT,301813,2021-05-05,300793,Long Tail,Food
SWE,ES,278338,2021-03-08,271819,Long Tail,Kebab
SWE,IT,243263,2020-11-30,242633,Long Tail,Food
SWE,IT,223155,2020-10-06,196148,Long Tail,Italian
EEMEA,RO,298080,2021-04-26,287557,Long Tail,Food
EEMEA,KE,285991,2021-03-29,286129,Long Tail,Food
SWE,IT,254842,2021-01-04,254400,Long Tail,Italian
EEMEA,UA,311931,2021-05-27,277357,Local Hero,Japanese
EEMEA,UA,311763,2021-05-27,239282,Long Tail,Italian
SWE,IT,284535,2021-03-25,284534,Long Tail,Food
SWE,ES,218634,2020-09-18,218266,Long Tail,Burger
EEMEA,RO,206300,2020-07-24,148553,Long Tail,Lebanese
EEMEA,UG,269342,2021-02-16,268840,Long Tail,Chicken
EEMEA,UA,310755,2021-05-27,310656,Long Tail,Food
SWE,ES,297571,2021-04-23,296037,Long Tail,Food
EEMEA,HR,240792,2020-11-25,94397,Long Tail,-
SWE,PL,240687,2020-11-25,240533,Long Tail,Polish
SWE,ES,312450,2021-05-28,221698,Long Tail,Food
SWE,IT,275588,2021-03-02,275373,Long Tail,Sushi
SWE,IT,246796,2020-12-09,246556,Long Tail,Burger
SWE,IT,265645,2021-02-05,263767,Long Tail,Burger
SWE,ES,262557,2021-01-29,257711,Long Tail,Italian
SWE,IT,273690,2021-02-25,271061,Long Tail,Burger
SWE,IT,309402,2021-05-24,309362,Long Tail,Food
SWE,ES,221627,2020-10-01,136994,Long Tail,American
SWE,ES,227096,2020-10-17,198020,Long Tail,Healthy
EEMEA,UA,243366,2020-11-30,152031,Local Hero,Sushi
SWE,IT,301476,2021-05-04,267558,Long Tail,Food
EEMEA,GE,281049,2021-03-16,134867,Big Chain,-
EEMEA,RO,262324,2021-01-28,236289,Long Tail,Grill
SWE,PL,256943,2021-01-13,256943,Long Tail,Food
SWE,IT,272034,2021-02-23,123509,Long Tail,Food
SWE,ES,293188,2021-04-15,286731,Long Tail,Food
SWE,IT,232411,2020-11-02,231754,Long Tail,Italian
SWE,IT,285060,2021-03-26,280441,Long Tail,Food
EEMEA,UA,291203,2021-04-12,164532,Long Tail,Qcommerce
SWE,PT,226039,2020-10-14,220820,Long Tail,Burger
SWE,IT,229690,2020-10-25,198748,Long Tail,Italian
SWE,IT,292854,2021-04-15,292195,Long Tail,Food
SWE,IT,313096,2021-05-31,312974,Long Tail,Food
SWE,ES,208250,2020-08-03,77667,Long Tail,Grill
EEMEA,RO,215443,2020-09-04,178751,Long Tail,Burger
SWE,PT,228359,2020-10-21,73626,Long Tail,Sushi
SWE,ES,286733,2021-03-30,209761,Long Tail,Mexican
SWE,ES,283297,2021-03-22,186343,Long Tail,Burger
SWE,IT,265655,2021-02-05,265669,Long Tail,Pizza
EEMEA,UA,238351,2020-11-19,155215,Local Hero,cookroom
SWE,PL,192825,2020-06-05,192814,Long Tail,Pizza
SWE,ES,304392,2021-05-11,301647,Long Tail,Food
EEMEA,KZ,230757,2020-10-27,131311,Long Tail,Sushi
SWE,ES,229531,2020-10-24,228906,Long Tail,Sushi
EEMEA,KE,248813,2020-12-15,215407,Long Tail,Grill
SWE,ES,287559,2021-04-01,287295,Long Tail,Burger
EEMEA,RO,202731,2020-07-09,193768,Long Tail,Burger
EEMEA,RS,297246,2021-04-23,275413,Long Tail,-
EEMEA,KG,272563,2021-02-24,272543,Long Tail,Pizza
LATAM,EC,232011,2020-10-30,214233,Long Tail,Healthy
SWE,IT,303735,2021-05-10,303186,Long Tail,Food
SWE,IT,269976,2021-02-17,231948,Long Tail,Sandwich
SWE,IT,275100,2021-03-01,274920,Long Tail,Italian
SWE,IT,269592,2021-02-16,269322,Long Tail,Japanese
SWE,PL,312969,2021-05-30,312880,Long Tail,Food
SWE,ES,280281,2021-03-12,280224,Long Tail,Spanish
SWE,IT,305384,2021-05-13,305180,Long Tail,Food
SWE,ES,215233,2020-09-03,214940,Long Tail,Spanish
EEMEA,UA,256227,2021-01-11,227938,Local Hero,Japanese
SWE,ES,287246,2021-03-31,194898,Long Tail,Latin
SWE,IT,303621,2021-05-10,303054,Long Tail,Food
EEMEA,UA,233768,2020-11-05,233658,Long Tail,Burger
SWE,IT,286548,2021-03-30,285750,Long Tail,Food
EEMEA,UA,235119,2020-11-10,226364,Long Tail,Italian
SWE,ES,300330,2021-04-30,300369,Long Tail,Food
SWE,ES,210566,2020-08-12,153758,Long Tail,Kebab
SWE,PL,234093,2020-11-06,161364,Long Tail,Italian
SWE,PL,254737,2021-01-01,254723,Long Tail,Food
EEMEA,UA,293866,2021-04-16,293840,Long Tail,Food
SWE,IT,229518,2020-10-24,199252,Long Tail,Food
SWE,IT,283731,2021-03-23,283414,Long Tail,Food
LATAM,AR,214179,2020-08-28,203220,Long Tail,Sushi
SWE,ES,286771,2021-03-30,275291,Long Tail,Pizza
SWE,PL,256880,2021-01-13,256553,Long Tail,Food
SWE,IT,227560,2020-10-20,227274,Long Tail,Food
SWE,IT,303993,2021-05-11,192110,Long Tail,Food
SWE,IT,288012,2021-04-02,287204,Long Tail,Food
SWE,ES,210212,2020-08-11,121340,Long Tail,Italian
EEMEA,UA,247229,2020-12-10,213933,Long Tail,Qcommerce
EEMEA,UA,306661,2021-05-18,306599,Local Hero,American
SWE,ES,301675,2021-05-04,199540,Long Tail,Food
SWE,IT,264394,2021-02-02,129472,Long Tail,Pizza
SWE,ES,219469,2020-09-22,193584,Long Tail,Pasta
EEMEA,UA,249969,2020-12-17,201992,Long Tail,Qcommerce
EEMEA,UA,254197,2020-12-30,253764,Long Tail,Japanese
SWE,IT,234038,2020-11-06,159138,Long Tail,Pizza
SWE,IT,275615,2021-03-02,265760,Long Tail,-
SWE,ES,294024,2021-04-16,286718,Long Tail,Food
SWE,ES,220968,2020-09-29,220687,Long Tail,Kebab
SWE,IT,249493,2020-12-16,248988,Long Tail,Food
SWE,IT,296755,2021-04-22,286058,Long Tail,Food
EEMEA,HR,266354,2021-02-08,213870,Long Tail,Sandwich
SWE,IT,223871,2020-10-08,189140,Long Tail,Chicken
SWE,PT,267295,2021-02-10,156258,Long Tail,Sweets
SWE,IT,289244,2021-04-06,289237,Long Tail,Food
SWE,IT,296266,2021-04-22,295743,Long Tail,Food
SWE,IT,302413,2021-05-06,294665,Long Tail,Food
SWE,ES,253618,2020-12-26,229985,Long Tail,Food
SWE,IT,277488,2021-03-05,277322,Long Tail,Pizza
SWE,PT,290515,2021-04-09,269673,Local Hero,Food
SWE,ES,221629,2020-10-01,114339,Long Tail,American
SWE,ES,305298,2021-05-13,304834,Long Tail,Food
SWE,IT,300661,2021-05-02,300478,Long Tail,Food
EEMEA,RO,213195,2020-08-25,212110,Long Tail,Burger
SWE,ES,223925,2020-10-08,223558,Long Tail,Spanish
SWE,PL,305547,2021-05-14,304867,Long Tail,Food
SWE,ES,206511,2020-07-25,125811,Long Tail,Pizza
SWE,IT,205001,2020-07-20,148973,Long Tail,Sandwich
EEMEA,RO,295800,2021-04-21,295794,Long Tail,Sushi
SWE,IT,292177,2021-04-14,291788,Long Tail,Food
EEMEA,MA,220678,2020-09-28,190358,Long Tail,Italian
SWE,IT,294473,2021-04-19,293872,Long Tail,Food
EEMEA,UA,273649,2021-02-25,273637,Long Tail,Ukrainian
SWE,PT,255697,2021-01-07,219408,Long Tail,Food
SWE,ES,301637,2021-05-04,184475,Long Tail,Food
SWE,ES,273997,2021-02-25,272537,Long Tail,Pizza
SWE,ES,313540,2021-05-31,310442,Long Tail,Food
SWE,IT,292159,2021-04-14,84079,Long Tail,Food
EEMEA,UA,220783,2020-09-29,85535,Long Tail,Desserts
SWE,IT,294330,2021-04-19,215422,Long Tail,Food
EEMEA,UA,313285,2021-05-31,214927,Long Tail,Food
SWE,IT,297195,2021-04-23,296295,Long Tail,Food
EEMEA,UA,295060,2021-04-20,188008,Long Tail,Qcommerce
SWE,IT,222128,2020-10-02,216077,Long Tail,Food
EEMEA,KZ,299013,2021-04-28,296289,Long Tail,International
EEMEA,UA,229084,2020-10-23,228100,Long Tail,Pizza
SWE,IT,301258,2021-05-04,178002,Long Tail,Food
SWE,ES,308684,2021-05-21,308614,Long Tail,Food
EEMEA,UA,238794,2020-11-20,238299,Long Tail,Grill
EEMEA,KE,280632,2021-03-15,103870,Long Tail,Food
SWE,IT,296377,2021-04-22,291511,Long Tail,Food
SWE,IT,296800,2021-04-22,296000,Long Tail,Food
SWE,ES,303515,2021-05-08,298842,Long Tail,Food
SWE,PL,242461,2020-11-27,240126,Long Tail,Italian
SWE,IT,309175,2021-05-24,308512,Long Tail,Food
SWE,IT,251507,2020-12-19,251459,Long Tail,Italian
SWE,PT,228415,2020-10-21,203075,Long Tail,Food
SWE,ES,309312,2021-05-24,164409,Long Tail,Food
SWE,PL,266623,2021-02-09,266495,Long Tail,Food
EEMEA,RO,309235,2021-05-24,215417,Long Tail,Food
SWE,ES,273834,2021-02-25,273536,Long Tail,Fish
EEMEA,UA,294916,2021-04-20,165224,Long Tail,Qcommerce
EEMEA,UG,284827,2021-03-25,269481,Long Tail,Food
SWE,IT,284950,2021-03-25,284639,Long Tail,Food
SWE,ES,304352,2021-05-11,304228,Long Tail,Food
SWE,PT,228265,2020-10-21,27463,Long Tail,Food
SWE,IT,223688,2020-10-08,165257,Long Tail,Food
SWE,ES,309973,2021-05-25,256850,Long Tail,Food
SWE,IT,299739,2021-04-29,299354,Long Tail,Food
SWE,PL,247810,2020-12-11,247721,Long Tail,Food
SWE,ES,294230,2021-04-17,294220,Long Tail,Food
SWE,PL,254570,2020-12-31,254495,Long Tail,Food
SWE,PL,234125,2020-11-06,161364,Long Tail,Polish
SWE,ES,305286,2021-05-13,305017,Long Tail,Food
SWE,ES,275874,2021-03-02,218893,Long Tail,Latin
SWE,IT,312569,2021-05-28,23960,Long Tail,Drinks
SWE,ES,269947,2021-02-17,268097,Long Tail,Mexican
SWE,ES,310840,2021-05-27,310418,Long Tail,Food
SWE,IT,205034,2020-07-20,80833,Long Tail,Kebab
SWE,IT,219659,2020-09-23,219660,Long Tail,Burger
EEMEA,RO,221160,2020-09-30,174696,Long Tail,Food
SWE,ES,304205,2021-05-11,303035,Long Tail,Food
SWE,IT,215102,2020-09-03,11692,Long Tail,Food
SWE,IT,300152,2021-04-30,299684,Long Tail,Food
EEMEA,UG,290808,2021-04-09,285684,Long Tail,Food
EEMEA,KE,247073,2020-12-10,110826,Long Tail,Pizza
EEMEA,UA,292726,2021-04-15,112804,Long Tail,Food
EEMEA,UA,199776,2020-06-30,171440,Chain,Japanese
SWE,IT,312835,2021-05-29,292955,Long Tail,Food
EEMEA,KE,276106,2021-03-03,162416,Long Tail,Food
EEMEA,UA,294970,2021-04-20,165193,Long Tail,Qcommerce
LATAM,PE,269750,2021-02-16,40072,Long Tail,Food
SWE,IT,292549,2021-04-14,292245,Long Tail,Food
SWE,ES,202414,2020-07-08,141433,Long Tail,Snacks
SWE,ES,279732,2021-03-11,275626,Long Tail,Japanese
SWE,ES,293209,2021-04-15,285558,Long Tail,Food
EEMEA,MA,287208,2021-03-31,285696,Long Tail,Sweets
SWE,ES,304283,2021-05-11,297752,Long Tail,Food
SWE,IT,297513,2021-04-23,296299,Long Tail,Food
EEMEA,UA,267517,2021-02-11,267157,Long Tail,Italian
EEMEA,MA,220669,2020-09-28,95637,Long Tail,Pizza
EEMEA,UA,245094,2020-12-04,152031,Local Hero,Burger
SWE,ES,223342,2020-10-06,122702,Long Tail,Sandwich
SWE,IT,284305,2021-03-24,247115,Long Tail,Qcommerce
SWE,IT,247892,2020-12-11,35042,Long Tail,Grill
EEMEA,UA,268004,2021-02-12,267157,Long Tail,Italian
EEMEA,HR,268404,2021-02-12,129634,Long Tail,Burger
SWE,IT,286527,2021-03-30,285190,Long Tail,Pasta
EEMEA,RO,301271,2021-05-04,299866,Long Tail,-
SWE,ES,304859,2021-05-12,289878,Long Tail,Food
SWE,ES,278752,2021-03-09,244714,Long Tail,Qcommerce
SWE,ES,307253,2021-05-19,306889,Long Tail,Food
SWE,IT,291724,2021-04-13,291197,Long Tail,Food
SWE,PL,254311,2020-12-30,254226,Long Tail,Food
SWE,ES,307678,2021-05-20,306972,Long Tail,Food
SWE,PT,232395,2020-11-02,232408,Long Tail,Portuguese
SWE,IT,276732,2021-03-04,170475,Long Tail,Burger
SWE,IT,295805,2021-04-21,295777,Long Tail,Food
SWE,IT,286964,2021-03-31,286320,Long Tail,Food
SWE,IT,296673,2021-04-22,295790,Long Tail,Food
SWE,ES,219165,2020-09-21,193584,Long Tail,Pizza
